target_id,source_id,ra,dec,RUWE,non_single_star
2MASS J16533599+2841228,1307965739480499328,253.3999598,28.68962361,7.175674,0
2MASS J16533599+2841228,1307965739478884096,253.3998823,28.68986354,1.5522585,0
2MASS J16533679+2855308,1308166159834474112,253.403279,28.92524154,0.9749861,0
2MASS J16533697+2811556,1307802290205136512,253.4040512,28.19883075,1.1320653,0
2MASS J16533789+2801050,1307789817620100096,253.4078347,28.01807719,1.0662558,0
2MASS J16533790+3442443,1314950077858187264,253.4077451,34.71241589,0.87221205,0
2MASS J16533854+2853335,1307978315144758400,253.4105794,28.89280003,1.523399,0
2MASS J16533854+2853335,1307978315144758528,253.4102595,28.89234261,1.0576603,0
2MASS J16533886+2657172,1306583584645273216,253.4118905,26.95485307,0.9666614,0
2MASS J16534097+3142429,1313233121732235776,253.4206964,31.71188686,0.97836775,0
2MASS J16534099+3424284,1314730897087248768,253.4207375,34.40793343,1.1083152,0
2MASS J16534114+3251541,1313741645859878784,253.4215181,32.86503018,0.9721318,0
2MASS J16534219+3208078,1313278304788023040,253.4258071,32.13548292,1.3602704,2
2MASS J16534219+3208078,1313278304787085696,253.42457,32.13634162,0.9799304,0
2MASS J16534220+3112043,1313015452788978560,253.4257761,31.2011899,1.0690556,2
2MASS J16534245+3448085,1314951005571133568,253.4268468,34.80226123,1.0660133,0
2MASS J16534245+3448085,1314951005571133184,253.4276852,34.80252347,1.2646624,0
2MASS J16534277+3432569,1314921524915576960,253.4281693,34.5491011,1.0228407,0
2MASS J16534277+3432569,1314921524915576960,253.4281693,34.5491011,1.0228407,0
2MASS J16534336+3237228,1313719449468587904,253.4307753,32.62304998,0.98266155,0
2MASS J16534336+3237228,1313719449468587904,253.4307753,32.62304998,0.98266155,0
2MASS J16534341+2624458,1306506240874110720,253.4307512,26.41275419,1.9168288,1
2MASS J16534440+3232000,1313715395019456512,253.4349961,32.53331579,0.955197,0
2MASS J16534547+3205469,1313277239636125824,253.4394234,32.09630078,1.1029881,0
2MASS J16534583+2531166,1306113268546500352,253.4410889,25.52117472,9.788475,0
2MASS J16534594+2548159,1306260396946264064,253.4412694,25.80429424,1.1827366,0
2MASS J16535107+3436268,1314945611092176384,253.462792,34.60756553,6.8385735,0
2MASS J16535107+3436268,1314945611092176384,253.462792,34.60756553,6.8385735,0
2MASS J16535107+3436268,1314945611090375808,253.4636733,34.60661505,0.9122444,0
2MASS J16535107+3436268,1314945611090375808,253.4636733,34.60661505,0.9122444,0
2MASS J16535158+3109342,1313012326052783232,253.4647111,31.15971095,0.9566057,0
2MASS J16535180+2655081,1306536408724490112,253.4658509,26.91892795,1.0176789,0
2MASS J16535204+3432400,1314734195622144640,253.4669727,34.54396983,4.048344,0
2MASS J16535233+2525314,1306107599189662720,253.4681393,25.4253544,1.0297921,0
2MASS J16535249+2756086,1307776657840299776,253.4687354,27.93570971,1.0611559,0
2MASS J16535259+3251470,1313740958665114368,253.4690035,32.86296854,1.2147712,0
2MASS J16535306+2610487,1306288503212293760,253.4711259,26.1803311,0.906372,0
2MASS J16535313+3414503,1314725704470665856,253.4713037,34.24735462,,0
2MASS J16535408+2639539,1306528093667792128,253.4753085,26.6650345,3.5033903,1
2MASS J16535423+2547046,1306261599537098624,253.4759214,25.78467105,3.3323174,0
2MASS J16535423+2547046,1306261599537726976,253.4760822,25.78466502,18.781324,0
2MASS J16535495+2623148,1306503045418439552,253.4788712,26.38739952,0.92957807,0
2MASS J16535549+2859246,1308190177291593088,253.4812258,28.99019797,,0
2MASS J16535569+3300174,1313747173480859136,253.4820305,33.004825,0.9554552,0
2MASS J16535754+3038438,1312842932543120384,253.4896833,30.64531557,1.0687871,0
2MASS J16535770+2656476,1306911754506470272,253.490464,26.94657298,0.9016789,0
2MASS J16535831+2543358,1306256789173716736,253.4929998,25.72663767,1.0185393,0
2MASS J16535834+3121384,1313018888762865280,253.4931482,31.36069372,0.9803983,2
2MASS J16535921+2830332,1307950685618417024,253.4966621,28.5091259,1.0118144,0
2MASS J16535940+2800205,1307794559263991424,253.497595,28.00562447,1.4786259,1
2MASS J16535980+2906230,1308192032717648384,253.4992171,29.10629877,14.551915,0
2MASS J16535980+2906230,1308192032716388096,253.4991181,29.10644016,5.6271276,0
2MASS J16540011+2559248,1306281631264592640,253.5003947,25.99016793,1.0371852,0
2MASS J16540098+3003160,1309800068472701824,253.5040617,30.05439001,1.0515705,0
2MASS J16540254+3412080,1314713614138809216,253.510309,34.20200604,1.1648047,0
2MASS J16540254+3412080,1314713614138809216,253.510309,34.20200604,1.1648047,0
2MASS J16540268+2829179,1307947631898350720,253.5111766,28.48823558,1.6202363,1
2MASS J16540276+3401166,1314702619022632448,253.5115672,34.02105323,21.819595,0
2MASS J16540319+3242258,1313721545412674432,253.5133026,32.70721732,4.142141,0
2MASS J16540324+3147572,1313257310987831296,253.5134543,31.79926748,0.95207274,0
2MASS J16540352+3049292,1312862689392696320,253.5145889,30.82473822,0.9059041,0
2MASS J16540402+3127036,1313037408661848704,253.5167792,31.45089877,1.0198513,0
2MASS J16540404+2645494,1306531082965033472,253.5168861,26.76375518,1.0062732,0
2MASS J16540484+2817454,1307896985644068864,253.5202125,28.29593291,0.9056323,0
2MASS J16540566+3110578,1313013700442316672,253.523603,31.18268997,1.1719311,0
2MASS J16540703+3108396,1313011398339843840,253.5291073,31.14426928,21.99291,0
2MASS J16540801+3431132,1314733233549458304,253.5333781,34.52036049,1.0574743,0
2MASS J16540801+3431132,1314733233549458304,253.5333781,34.52036049,1.0574743,0
2MASS J16540842+2632586,1306508886574112128,253.5350923,26.54963759,1.0248734,0
2MASS J16540997+3224474,1313666088794890240,253.5415459,32.41315888,0.94717175,0
2MASS J16541172+3250575,1313729310713809920,253.5488537,32.84932089,0.97096735,0
2MASS J16541334+2829541,1307948005558824832,253.5555841,28.49830771,0.97947496,0
2MASS J16541371+2738579,1307017616861144832,253.5572046,27.64947132,1.2829204,0
2MASS J16541618+3104315,1312963775742461184,253.5674328,31.07537376,0.9346076,0
2MASS J16541651+3324546,1314527693594350080,253.5688211,33.41518789,1.036901,0
2MASS J16541694+3126150,1313025451472893824,253.5702689,31.43756573,1.5930885,0
2MASS J16541704+3419267,1314716088038573440,253.5710694,34.32404202,1.6280831,0
2MASS J16541704+3419267,1314716088038573440,253.5710694,34.32404202,1.6280831,0
2MASS J16541704+3419267,1314716088039980544,253.5708551,34.3242091,1.6364119,0
2MASS J16541704+3419267,1314716088039980544,253.5708551,34.3242091,1.6364119,0
2MASS J16541712+3342111,1314553566477378304,253.5713765,33.70310156,1.0065539,0
2MASS J16541785+2909252,1308194025582355712,253.5743761,29.15700906,1.0732855,0
2MASS J16541834+3131193,1313039195368412160,253.5761743,31.52227839,5.194021,0
2MASS J16541873+3039461,1312848120863608192,253.5780419,30.66276224,0.9355796,0
2MASS J16541912+2537363,1306207551668612352,253.5807434,25.6262821,10.169135,0
2MASS J16541999+2531152,1306203600298687104,253.5832976,25.52094664,0.8732195,0
2MASS J16542272+2618206,1306313963778503040,253.5947144,26.3057198,0.9924694,0
2MASS J16542275+2620003,1306315544326469248,253.5948113,26.33346888,0.89496136,0
2MASS J16542275+2620003,1306315544326469376,253.5939545,26.33334742,1.2676221,0
2MASS J16542333+2635254,1306515105686678144,253.5972419,26.59039535,0.9846291,0
2MASS J16542367+2534164,1306206795754359168,253.5985973,25.57125399,0.9845026,0
2MASS J16542369+3443137,1314947913194644224,253.5986788,34.72045714,0.91305804,0
2MASS J16542423+3309439,1313772221730856576,253.6009363,33.16223897,1.1310327,0
2MASS J16542471+3330530,1314537383040578304,253.6029734,33.51435568,17.072374,1
2MASS J16542554+2643109,1306518301142352640,253.6064437,26.7197204,1.0661064,0
2MASS J16542564+2509590,1306088976211516032,253.6067864,25.16631487,1.0364,0
2MASS J16542567+2625125,1306504041850991232,253.6068178,26.42016147,0.94858825,0
2MASS J16542591+2709028,1306961949786918272,253.6079794,27.14982927,1.0865428,0
2MASS J16542627+3113370,1313013563003361664,253.6094979,31.22691392,0.9901268,0
2MASS J16542841+2911355,1308199282622324608,253.6183759,29.19313284,1.2267739,0
2MASS J16542841+2911355,1308199282622875648,253.6168809,29.19314815,,0
2MASS J16542861+2848512,1307973431765203072,253.6192078,28.81428794,0.91076684,0
2MASS J16542902+2818437,1307896470247895424,253.6210946,28.31212678,1.0318323,0
2MASS J16542961+2725076,1306976110296477696,253.6232835,27.41872681,1.028923,0
2MASS J16542988+3459475,1314961279133106816,253.6244982,34.99649055,1.0044953,0
2MASS J16543006+2608205,1306308053903402240,253.6253078,26.13900363,0.90431356,0
2MASS J16543151+2810519,1307891453726079744,253.6314569,28.18115016,0.99807435,0
2MASS J16543248+2623100,1306316300240804736,253.6353207,26.38602678,0.99723667,0
2MASS J16543248+2623100,1306316300240804864,253.6358847,26.38675268,0.97654706,0
2MASS J16543421+3227311,1313667978580498944,253.6425162,32.45867652,0.98906237,0
2MASS J16543421+3227311,1313667978580498944,253.6425162,32.45867652,0.98906237,0
2MASS J16543514+3222505,1313663030778171264,253.646226,32.38059975,2.2533295,1
2MASS J16543556+3431099,1314753746313249152,253.6481865,34.51940504,1.0095108,0
2MASS J16543556+3431099,1314753746313249152,253.6481865,34.51940504,1.0095108,0
2MASS J16543604+3302279,1313767346944085376,253.6502178,33.04115984,1.0614939,0
2MASS J16543725+3406237,1314708460178022400,253.6552706,34.10660789,0.97489494,0
2MASS J16543802+2627448,1306510123524683776,253.658485,26.46246001,1.1514751,0
2MASS J16543909+3026427,1309834496930711168,253.6629137,30.44530703,0.9712653,0
2MASS J16543910+2638167,1306516720594380672,253.662913,26.63795736,1.0531738,0
2MASS J16544167+3122248,1313022771412099584,253.6736334,31.37375289,11.16276,0
2MASS J16544233+2529452,1306202466427304192,253.6763851,25.49580946,1.0241971,0
2MASS J16544411+2502238,4572691602327997440,253.6838162,25.03992372,1.0165306,0
2MASS J16544418+2826454,1307905438137915648,253.684062,28.44594266,1.0200067,0
2MASS J16544446+2840062,1307959417288612096,253.6851448,28.66835963,0.97795063,0
2MASS J16544549+3244103,1313723916234867200,253.6894185,32.73626588,0.9679488,2
2MASS J16544549+3244103,1313723916233852288,253.6900711,32.73596035,1.2585361,0
2MASS J16544584+2627383,1306322553713194368,253.6911462,26.46055255,0.998668,0
2MASS J16544589+3222396,1313662339288407936,253.691055,32.37798059,1.1006769,0
2MASS J16544595+3415119,1314711827430953472,253.6915244,34.2530907,0.97454756,0
2MASS J16544603+3035363,1312843928975509760,253.6917556,30.59332393,0.9995907,0
2MASS J16544874+2555187,1306267131454964608,253.7031371,25.92181983,0.93527496,0
2MASS J16544922+3024033,1309833363059391488,253.7051667,30.40085255,4.0229917,1
2MASS J16544979+3253000,1313730238426622592,253.7074952,32.88320588,2.254026,0
2MASS J16544990+2734172,1307014009088002560,253.7079058,27.57147178,0.96359444,0
2MASS J16545085+3254400,1313730478944794496,253.7118694,32.91113985,0.974407,0
2MASS J16545113+3116375,1313019782116050048,253.7130474,31.27710021,0.99376637,0
2MASS J16545147+3346440,1314647226827993856,253.714328,33.77897588,1.0111672,0
2MASS J16545147+3346440,1314647226827993856,253.714328,33.77897588,1.0111672,0
2MASS J16545210+3109346,1312971094366731008,253.7170924,31.15969209,1.532402,1
2MASS J16545383+2650246,1306894849515150208,253.7242728,26.8402056,0.9935328,0
2MASS J16545721+2728260,1307000024674480256,253.7374587,27.47321324,1.0847741,0
2MASS J16545826+2805513,1307878293946261248,253.7427346,28.09755844,0.98590636,0
2MASS J16545947+3135032,1313051667953367424,253.7477115,31.58436212,0.987915,0
2MASS J16550143+3328089,1314534526886340480,253.7559284,33.4690775,1.1657693,0
2MASS J16550201+3108049,1312967898911059712,253.7584216,31.13469072,1.3914877,0
2MASS J16550206+3405520,1314661524775394688,253.757774,34.09747081,1.0160462,0
2MASS J16550206+3405520,1314661524775394688,253.757774,34.09747081,1.0160462,0
2MASS J16550287+3257408,1313754496401913984,253.7619761,32.96132197,0.95779824,0
2MASS J16550287+3257408,1313754496401913984,253.7619761,32.96132197,0.95779824,0
2MASS J16550372+3013259,1309814911879883392,253.7655667,30.22371817,0.8683364,0
2MASS J16550387+2814125,1307893412231156992,253.7660803,28.23676864,0.9838984,0
2MASS J16550406+2759362,1307780746649151360,253.7669595,27.9933065,0.9725707,0
2MASS J16550445+2840397,1307956668509618944,253.7685651,28.67770558,1.3129079,0
2MASS J16550642+2548237,1306216485198499584,253.7767065,25.806476,0.89577657,0
2MASS J16550642+2548237,1306216450840848640,253.7764092,25.80662966,2.3194833,0
2MASS J16550682+3238372,1313675533427104640,253.7784289,32.64389925,0.9712016,0
2MASS J16550682+3238372,1313675533427104640,253.7784289,32.64389925,0.9712016,0
2MASS J16550682+3238372,1313675537722212352,253.77836,32.64483314,1.0927384,0
2MASS J16550682+3238372,1313675537722212352,253.77836,32.64483314,1.0927384,0
2MASS J16550779+3208074,1313269508694960128,253.782489,32.13536561,1.0502244,0
2MASS J16550828+2719227,1306994973792808960,253.7844858,27.32298258,0.99480724,0
2MASS J16550909+2736527,1307014421404992384,253.7878204,27.6145158,11.305196,0
2MASS J16550978+2550138,1306218752943321600,253.7907159,25.83715828,0.90502435,0
2MASS J16551172+2621523,1306317880788774400,253.7987685,26.36456156,1.0076923,0
2MASS J16551243+3228496,1313670383762223104,253.8018184,32.4804245,1.0206268,0
2MASS J16551322+2712060,1306922646543524608,253.8050669,27.20162177,1.0833266,0
2MASS J16551327+3146066,1313072249436664192,253.8053479,31.7685351,1.0399535,0
2MASS J16551397+2609283,1306297157568957184,253.8081855,26.1578362,0.8730283,0
2MASS J16551587+2756141,1307028985637757696,253.8161165,27.93719605,1.2644475,0
2MASS J16551587+2756141,1307028985638841216,253.815751,27.93775791,1.1445012,0
2MASS J16551708+2624006,1306318533623755648,253.8211796,26.40019881,0.99946266,0
2MASS J16551708+2624006,1306318533623755648,253.8211796,26.40019881,0.99946266,0
2MASS J16551757+3458028,1338976464212606848,253.8231379,34.96754007,1.0441707,0
2MASS J16551757+3458028,1338976464212606848,253.8231379,34.96754007,1.0441707,0
2MASS J16551813+3240436,1313677118271063680,253.8256784,32.67866294,1.001895,0
2MASS J16551813+3240436,1313677118271655424,253.8263612,32.67889006,,0
2MASS J16551833+3112237,1312968586105875968,253.8264061,31.20657554,1.0143113,0
2MASS J16551868+3045126,1312940445480080512,253.8278375,30.75354985,1.0074806,0
2MASS J16551906+2909430,1308012017751382272,253.8293759,29.16195305,,0
2MASS J16551906+2909430,1308012022048696064,253.829325,29.16188603,4.4520707,0
2MASS J16551915+2606514,1306296783909297664,253.82981,26.11429095,0.9634927,0
2MASS J16551945+2658092,1306914812523145728,253.8311088,26.96918485,2.1041844,0
2MASS J16551963+2655313,1306897014178665344,253.8307561,26.92467681,1.0867652,0
2MASS J16551984+3048183,1312941785509879168,253.8327065,30.80510411,0.9620248,0
2MASS J16552070+3231489,1313671002237758336,253.8360794,32.5303993,2.7516856,1
2MASS J16552070+3231489,1313671002237758336,253.8360794,32.5303993,2.7516856,1
2MASS J16552070+3231489,1313671002237758336,253.8360794,32.5303993,2.7516856,1
2MASS J16552222+2852313,1307986458402927744,253.8426367,28.87539148,1.0165888,0
2MASS J16552261+2502395,4572693870070836864,253.8441731,25.04435875,0.9168968,0
2MASS J16552301+3358099,1314656199015916288,253.8459166,33.96942687,1.0642902,0
2MASS J16552301+3358099,1314656199015916288,253.8459166,33.96942687,1.0642902,0
2MASS J16552356+3258504,1313752950213676416,253.8481402,32.98079732,1.019631,0
2MASS J16552382+3234413,1313671998670178304,253.8493156,32.57804275,0.92149085,0
2MASS J16552382+3234413,1313671998670178304,253.8493156,32.57804275,0.92149085,0
2MASS J16552391+2811151,1307880905286376064,253.8496472,28.18755653,0.9631668,0
2MASS J16552450+3144302,1313060257887965696,253.8517835,31.74168025,0.8558966,0
2MASS J16552528+2715427,1306946663998566784,253.8552856,27.26177623,3.6292648,0
2MASS J16552528+2715427,1306946664000646144,253.8554042,27.26201047,,0
2MASS J16552564+3034147,1309841849914716160,253.8566332,30.57070385,0.9952554,0
2MASS J16552634+2656471,1306902924053663488,253.8597347,26.94640072,1.0894763,0
2MASS J16552763+3236052,1313673476138934400,253.8651337,32.60155132,15.64572,0
2MASS J16552763+3236052,1313673476138934400,253.8651337,32.60155132,15.64572,0
2MASS J16552793+3045413,1312940651638509824,253.8663856,30.7614723,0.9733812,0
2MASS J16552819+2536539,1306199232315260160,253.8674316,25.61483462,5.601608,0
2MASS J16552921+3208318,1313644270361002240,253.8716611,32.14212335,0.94706994,0
2MASS J16553074+2908451,1308008929671764608,253.8780633,29.14584017,1.0103709,0
2MASS J16553168+2621483,1306317331032909696,253.8820771,26.36310714,1.1236465,0
2MASS J16553199+2512079,4572700295341858688,253.8829656,25.20161393,1.0143862,0
2MASS J16553199+2512079,4572700295341858688,253.8829656,25.20161393,1.0143862,0
2MASS J16553262+3449488,1314765050667225344,253.8859898,34.83017786,1.0345364,0
2MASS J16553352+3114290,1312970540315307648,253.8897536,31.24128883,1.0308528,0
2MASS J16553533+2632116,1306323962462420992,253.8971852,26.53649759,0.9364007,0
2MASS J16553558+3216544,1313647259658247040,253.8980617,32.28185324,1.0001894,0
2MASS J16553584+2626287,1306320045452242816,253.8993503,26.44132752,1.0234476,0
2MASS J16553584+2626287,1306320045452242816,253.8993503,26.44132752,1.0234476,0
2MASS J16553608+2823593,1307902135308107648,253.9003929,28.39991222,0.9427009,0
2MASS J16553611+3139330,1313052973623419392,253.900455,31.65917604,1.0962058,0
2MASS J16553650+3046171,1312940754717723392,253.9021356,30.7713811,1.0138935,0
2MASS J16553766+2906251,1308007933238035968,253.9066529,29.10722425,2.8709342,0
2MASS J16553766+2906251,1308007933239348480,253.9069878,29.10726004,3.8240685,0
2MASS J16553966+2811332,1307877847269654912,253.9152482,28.1925481,1.0005494,0
2MASS J16554019+3242146,1313674472571200640,253.9174792,32.70400931,3.652362,1
2MASS J16554019+3242146,1313674472571200640,253.9174792,32.70400931,3.652362,1
2MASS J16554068+3456238,1338787867907479808,253.9196349,34.93988223,0.86215967,0
2MASS J16554068+3456238,1338787867907479808,253.9196349,34.93988223,0.86215967,0
2MASS J16554183+2512149,4572791142489882240,253.9243021,25.20415143,1.0060819,0
2MASS J16554190+3145489,1313060464046390400,253.9245753,31.763586,0.9697328,0
2MASS J16554235+3231504,1313660556877299072,253.9264902,32.53068607,0.97800106,0
2MASS J16554340+2628366,1306320560848318464,253.9307602,26.47685302,0.98369414,0
2MASS J16554471+3120097,1312997345207066880,253.9362806,31.33601882,1.4187101,0
2MASS J16554542+3441451,1314751306771809920,253.939235,34.69582491,2.0889933,1
2MASS J16554542+3441451,1314751306771809920,253.939235,34.69582491,2.0889933,1
2MASS J16554565+3105336,1312955117088430464,253.9399045,31.09275779,1.085891,0
2MASS J16554565+3105336,1312955117087747328,253.9413376,31.09312825,1.0884694,0
2MASS J16554578+2905237,1308007761440682368,253.9408256,29.08990828,1.0135456,0
2MASS J16554722+2756102,1307122031809286656,253.9467348,27.9361835,1.0840608,0
2MASS J16554775+3256582,1313752086924180736,253.9491011,32.94948488,0.93280244,0
2MASS J16554805+3040215,1309936781575206016,253.9500477,30.67236901,1.074943,0
2MASS J16554818+2601099,1306245411803614336,253.95065,26.01955993,16.505148,2
2MASS J16554989+3037435,1309933384257699072,253.9579076,30.62871331,0.9522224,0
2MASS J16555018+3134542,1313048747375588736,253.9592096,31.58147994,1.0033818,0
2MASS J16555126+3409001,1314683167113748352,253.9636026,34.1499922,1.1233598,0
2MASS J16555137+2806027,1307876266721674624,253.9639923,28.10066843,1.0422841,0
2MASS J16555209+2616143,1306304132595860480,253.9669743,26.27063678,1.670322,0
2MASS J16555215+2631560,1306696112788629760,253.9672638,26.53228289,0.9802026,0
2MASS J16555241+3256194,1313705087098111104,253.9684121,32.93873039,0.98936725,0
2MASS J16555312+3149307,1313062285112525952,253.9711239,31.82551591,1.074751,0
2MASS J16555324+2645268,1306891104303625216,253.9718818,26.75742476,1.6818955,1
2MASS J16555512+2532008,1306194769845875072,253.9796158,25.53365253,0.9227767,0
2MASS J16555611+3126455,1312999784748401024,253.9838189,31.44598012,0.98663956,0
2MASS J16555611+3126455,1312999784748401280,253.9834995,31.44730159,1.1199452,0
2MASS J16555622+2641097,1306702636841832448,253.9842623,26.68603081,0.9345219,0
2MASS J16555622+2641097,1306702641137015296,253.9856866,26.68567743,1.0355124,0
2MASS J16555824+2714128,1306943056228237440,253.9925855,27.23681005,1.1473039,0
2MASS J16555882+3250486,1313703403470915456,253.9951048,32.84680069,1.0263369,0
2MASS J16555882+3250486,1313703403470915456,253.9951048,32.84680069,1.0263369,0
2MASS J16555883+3431546,1314744984579921664,253.9952024,34.53184478,1.0783393,0
2MASS J16555883+3431546,1314744984579921664,253.9952024,34.53184478,1.0783393,0
2MASS J16555935+3213184,1313458757837372032,253.997377,32.22182183,1.0607756,0
2MASS J16555957+2754376,1307118978088221696,253.9983466,27.91027394,6.18383,3
2MASS J16555958+3401354,1314646406490622080,253.9981609,34.02648487,1.1259899,0
2MASS J16555958+3401354,1314646406490622080,253.9981609,34.02648487,1.1259899,0
2MASS J16560181+3310399,1313764701244205952,254.0076363,33.1777511,1.0045624,0
2MASS J16560392+2908453,1309497801558771968,254.016509,29.14618782,1.007768,0
2MASS J16560394+3407268,1314682106258643456,254.0160837,34.12427931,0.9812735,0
2MASS J16560573+2501333,4572682771875345280,254.0238864,25.02582024,1.036088,2
2MASS J16560608+2828463,1307914543470362752,254.0254566,28.47954527,0.9573374,0
2MASS J16560660+3349178,1314639465823288320,254.0274829,33.82156993,0.9938617,0
2MASS J16560660+3349178,1314639465823288320,254.0274829,33.82156993,0.9938617,0
2MASS J16560686+2520316,4572796910628730752,254.0286274,25.34209004,1.0105556,0
2MASS J16560688+3346145,1314638499454448768,254.0286565,33.77071118,3.6468227,0
2MASS J16560794+2723219,1306948725585217536,254.0330488,27.38944482,1.0294206,0
2MASS J16561113+2506474,4572777707832147712,254.0461831,25.11320996,14.798241,1
2MASS J16561294+3244032,1313697489299517952,254.053935,32.73420769,1.0279658,0
2MASS J16561299+2612075,1306299945005280640,254.0540802,26.20211361,0.9591925,0
2MASS J16561338+3145201,1313058127584169344,254.055721,31.75556948,1.2485998,0
2MASS J16561338+3145201,1313058123290797824,254.0541729,31.75520573,0.95856315,0
2MASS J16561359+3302289,1313758653930228864,254.0566815,33.04131194,1.3955369,0
2MASS J16561395+3305193,1313759066247095424,254.0581714,33.08866234,1.0728686,0
2MASS J16561531+2905510,1309496706343249664,254.0635325,29.09753177,1.0789462,0
2MASS J16561594+3158254,1313439039643778432,254.0665373,31.97366684,0.8880123,0
2MASS J16561714+3345388,1314638366311648256,254.0714239,33.76072837,1.0958432,0
2MASS J16561745+2818338,1307885818728952960,254.0726685,28.30935577,0.9542111,0
2MASS J16561840+3413489,1314685129915628288,254.0765577,34.230175,2.8660278,1
2MASS J16561840+3413489,1314685129915628288,254.0765577,34.230175,2.8660278,1
2MASS J16561860+2537506,1306197342529649024,254.0774829,25.63049015,0.9838403,0
2MASS J16561876+3128099,1313000128345777920,254.078187,31.46940632,0.9993238,0
2MASS J16561893+3228101,1313656429413180288,254.0788834,32.46946755,1.0239098,0
2MASS J16562090+3151244,1313437115498422528,254.0869406,31.8567989,1.0898933,0
2MASS J16562155+2602127,1306250600124107392,254.0898404,26.03691229,0.9103958,0
2MASS J16562188+3225052,1313655123743123200,254.0910965,32.41809362,1.2133421,0
2MASS J16562188+3225052,1313655123743123200,254.0910965,32.41809362,1.2133421,0
2MASS J16562188+3225052,1313655128037570944,254.0914072,32.41830176,1.4798807,0
2MASS J16562188+3225052,1313655128037570944,254.0914072,32.41830176,1.4798807,0
2MASS J16562188+3235082,1313683715341407360,254.0911913,32.58560207,1.0885855,0
2MASS J16562188+3235082,1313683715341407360,254.0911913,32.58560207,1.0885855,0
2MASS J16562287+3143380,1313057096792012928,254.0952583,31.72724346,1.0011718,0
2MASS J16562381+2832234,1307916708133879424,254.0991651,28.53982284,0.96538216,0
2MASS J16562409+2635499,1306697452818416896,254.1003212,26.59726431,0.9732912,0
2MASS J16562474+3110155,1312979821740492288,254.1032258,31.1708599,1.0839537,0
2MASS J16562495+2901429,1307992127759683584,254.1039635,29.02861964,1.0156788,0
2MASS J16562511+3334243,1313876713991102848,254.1046307,33.57341012,1.0191265,0
2MASS J16562511+3334243,1313876713991102848,254.1046307,33.57341012,1.0191265,0
2MASS J16562583+2556227,1306240502657827968,254.1076124,25.93963899,1.0471402,0
2MASS J16562629+3259209,1313710619015976448,254.1095126,32.98916337,0.8944734,0
2MASS J16562673+2508483,4572778291947696256,254.111366,25.14671206,0.984964,0
2MASS J16562673+2508483,4572778291947696256,254.111366,25.14671206,0.984964,0
2MASS J16562718+3151359,1313437149858861824,254.1132794,31.85972952,5.5037026,3
2MASS J16562725+3357541,1314665544864716160,254.1134957,33.96495838,1.0474815,0
2MASS J16562769+2816284,1307885303332868992,254.115329,28.27451591,1.0048056,0
2MASS J16562851+2503489,4572776642680240896,254.1187132,25.06344311,1.1124594,0
2MASS J16562936+2625433,1306682231454295168,254.1224314,26.42851387,0.9203864,0
2MASS J16563002+3328407,1313875232226433536,254.1250572,33.47790741,1.0735149,0
2MASS J16563004+2904116,1309493545247312640,254.1251427,29.06992284,1.0706682,0
2MASS J16563012+2745018,1307103992945410048,254.1254934,27.75054252,0.9595101,0
2MASS J16563020+2527003,4572803752511836416,254.1258618,25.45007728,1.0196686,0
2MASS J16563267+2615061,1306301731711674496,254.1360913,26.25171354,3.2024693,1
2MASS J16563356+3228402,1313655780873464448,254.1397176,32.47783069,0.98533934,0
2MASS J16563386+3053136,1309945959922006784,254.1412103,30.88690918,1.8357887,0
2MASS J16563419+3354221,1314640943292033408,254.1424115,33.90606622,0.90044,0
2MASS J16563419+3354221,1314640943292033408,254.1424115,33.90606622,0.90044,0
2MASS J16563507+3037303,1309922320421930240,254.14597,30.62513153,1.0443671,0
2MASS J16563756+3115510,1312982192562326272,254.1565791,31.2640321,1.0964592,0
2MASS J16563768+3203330,1313441238667033728,254.1569579,32.05912052,1.0386654,0
2MASS J16563819+3425526,1314697121464334336,254.1590367,34.43112327,0.97434723,0
2MASS J16563946+2730045,1306956868843248256,254.1644678,27.50123869,1.0354184,0
2MASS J16564006+2640353,1306704084247923712,254.1669162,26.67646403,2.0345082,2
2MASS J16564218+2705013,1306925567122079616,254.1757757,27.08370518,1.1027867,0
2MASS J16564457+2830434,1307915677341865856,254.1857492,28.51202641,0.9356788,0
2MASS J16564513+3108230,1312976896866125184,254.1879154,31.13983628,1.0374746,0
2MASS J16564552+2903521,1309492858052537856,254.1898407,29.06435007,3.0529187,1
2MASS J16564558+2520224,4572798942150472576,254.1900488,25.33928398,0.9913566,0
2MASS J16564580+2541013,1306220264772422016,254.1914866,25.68293602,1.0827129,0
2MASS J16564580+2541013,1306220264772422016,254.1914866,25.68293602,1.0827129,0
2MASS J16564581+2644331,1306705458635492608,254.1908213,26.74254517,5.9445653,0
2MASS J16564599+3036404,1309921667586897536,254.1916698,30.61121396,1.010067,0
2MASS J16564604+2838296,1307923335266669312,254.1918536,28.64154143,1.0104488,0
2MASS J16564670+2732312,1306957418598955776,254.1945934,27.54198368,0.9911694,0
2MASS J16564670+3447255,1338771993708350336,254.1946175,34.79038323,1.2033123,0
2MASS J16564736+3419429,1314691383388007296,254.1969039,34.32904557,1.1271008,0
2MASS J16564736+3419429,1314691383388007296,254.1969039,34.32904557,1.1271008,0
2MASS J16564736+3419429,1314691383388007680,254.1965224,34.32965202,1.5338821,0
2MASS J16564736+3419429,1314691383388007680,254.1965224,34.32965202,1.5338821,0
